Session Id: 20207-180100
DEBUG | Sat Jul 25 18:01:00 IST 2020 : Services initiated
INFO  | Sat Jul 25 18:01:28 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-5\2.bmp
WARN  | Sat Jul 25 18:01:28 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 18:01:28 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:28 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:01:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 18:01:31 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:01:31 IST 2020 : 5 of 10 copied
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 18:01:31 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\2.bmp
WARN  | Sat Jul 25 18:01:31 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 18:01:31 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:01:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 18:01:34 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:01:34 IST 2020 : 6 of 10 copied
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 18:01:34 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-4\3.bmp
WARN  | Sat Jul 25 18:01:34 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 18:01:34 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:01:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 18:01:37 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:01:37 IST 2020 : 7 of 10 copied
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 18:01:37 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-5\3.bmp
WARN  | Sat Jul 25 18:01:37 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 18:01:37 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 18:01:39 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:01:39 IST 2020 : 8 of 10 copied
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 18:01:39 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\3.bmp
WARN  | Sat Jul 25 18:01:39 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 18:01:39 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:39 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:01:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 18:01:42 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:01:42 IST 2020 : 9 of 10 copied
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 18:01:42 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\3_2.bmp
WARN  | Sat Jul 25 18:01:42 IST 2020 : Same named file exists : 3_2.bmp
WARN  | Sat Jul 25 18:01:42 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Copying the file using nio.Files.copy() method.
ERROR | Sat Jul 25 18:01:42 IST 2020 : 3_2.bmp : Failed to copy the file : A directory (probably non-empty) with same name already exists.
INFO  | Sat Jul 25 18:01:42 IST 2020 : 10 of 10 copied
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:01:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Overwrite strategy decided : 
DEBUG | Sat Jul 25 18:02:09 IST 2020 : RENAME_SKIPPED_FILES : false
DEBUG | Sat Jul 25 18:02:09 IST 2020 : ASK_FOR_EACH_FILE : true
DEBUG | Sat Jul 25 18:02:09 IST 2020 : COPY_MULTIPLE_FILES_TO_SAME_PATH__ASK_FOR_EACH_FILE : true
INFO  | Sat Jul 25 18:02:09 IST 2020 : Copying 6 files.
--------------------------------------------------------------------------------
INFO  | Sat Jul 25 18:02:09 IST 2020 : 0 of 6 copied
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Same named file do not exist, so copy simply : 1.bmp
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:09 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 18:02:12 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:12 IST 2020 : 1 of 6 copied
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Same named file do not exist, so copy simply : 2.bmp
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 18:02:15 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:15 IST 2020 : 2 of 6 copied
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Same named file do not exist, so copy simply : 3.bmp
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 18:02:18 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:18 IST 2020 : 3 of 6 copied
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Same named file do not exist, so copy simply : 1.bmp
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 18:02:21 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:21 IST 2020 : 4 of 6 copied
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Same named file do not exist, so copy simply : 2.bmp
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 18:02:24 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:24 IST 2020 : 5 of 6 copied
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Same named file do not exist, so copy simply : 3.bmp
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 18:02:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:27 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 18:02:27 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 18:02:27 IST 2020 : 6 of 6 copied
DEBUG | Sat Jul 25 18:02:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 18:02:27 IST 2020 : Setting UI for files in bucket...
