Session Id: 20207-153452
DEBUG | Sat Jul 25 15:34:52 IST 2020 : Services initiated
DEBUG | Sat Jul 25 15:35:01 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:24 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 15:35:35 IST 2020 : Files with same names (but not same hash) found. Will show overwrite strategy dialog.
INFO  | Sat Jul 25 15:35:35 IST 2020 : Files with same names and relative paths copied together from different sources. Will show overwrite strategy dialog.
DEBUG | Sat Jul 25 15:35:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:39 IST 2020 : Overwrite strategy decided : 
DEBUG | Sat Jul 25 15:35:39 IST 2020 : RENAME_SKIPPED_FILES : false
DEBUG | Sat Jul 25 15:35:39 IST 2020 : ASK_FOR_EACH_FILE : false
DEBUG | Sat Jul 25 15:35:39 IST 2020 : COPY_MULTIPLE_FILES_TO_SAME_PATH__ASK_FOR_EACH_FILE : true
INFO  | Sat Jul 25 15:35:39 IST 2020 : Copying 6 files.
--------------------------------------------------------------------------------
INFO  | Sat Jul 25 15:35:39 IST 2020 : 0 of 6 copied
DEBUG | Sat Jul 25 15:35:39 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 15:35:39 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 15:35:39 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-4\1.bmp
DEBUG | Sat Jul 25 15:35:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:53 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:54 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:54 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:55 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:55 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:56 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:56 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:57 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:57 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:58 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:58 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:59 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:35:59 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:00 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:00 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:01 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:01 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:02 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:02 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:03 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:03 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:04 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:04 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:05 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:05 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:06 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:06 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:07 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:07 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 15:36:31 IST 2020 : Setting UI for files in bucket...
